superficieEtage1,superficieEtage2,superficieRallonge3Saisons,typeAlleeAcces,nbChambres,typeBatiment,conditionSousSol,expositionSousSol,superficieFinieSousSol1,superficieFinieSousSol2,qualiteSurfaceFinieSousSol1,qualiteSurfaceFinieSousSol2,nbSallesBainSs,nbDemiSallesBainSs,superficieSousSolNonAmenagee,climatisation,proxRoute1,proxRoute2,systElectrique,superficiePorcheFerme,conditionExterieur,qualiteExterieur,materiauExterieur1,materiauExterieur2,cloture,qualiteCheminee,nbCheminees,fondation,nbSallesBain,fonctionnalites,superficieGarage,nbPlacesVoiture,conditionGarage,interieurGarage,qualiteGarage,typeGarage,anneeConstrGarage,superficieHabitableSaufSs,nbDemiSallesBain,chauffage,qualiteChauffage,styleBatiment,id,nbCuisines,qualiteCuisine,contourTerrain,penteTerrain,superficieTerrain,configTerrain,longTerrainRue,formeTerrain,superficieQualiteInferieure,typeClasseBatiment,zonage,superficiePlacageMaconnerie,typePlacageMaconnerie,elementsDivers,valeursElementsDivers,moisVente,quartier,superficiePorcheOuvert,conditionGlobale,qualiteGlobale,alleePavee,superficiePiscine,qualitePiscine,materiauToit,styleToit,conditionVente,prix,typeVente,superficieSolarium,typeRouteAcces,nbPieces,superficieTotaleSousSol,utilites,superficieTerrasseBois,anneeConstruction,anneeRenovation,anneeVente,date_taux_inflation,taux_inflation,changement_annuel_taux_inflation,annee_taux_inflation,date_taux_criminalite,ames_taux_criminalite,iowa_taux_criminalite,etatsunis_taux_criminalite,annee_taux_criminalite,annee_indice_prix_logements,moyenne_indice_prix_logements,Latitude,Longitude,Coordonnées,ancienneteRenovation,ancienneteConstruction,superficieTotale,mois_anneeVente,route_ville,autoroute,proximite_gare,proximite_parc,nbTotalSallesBain,hauteurSs
1000-1500 m2,0 m2,Pas de rallonge 3 saisons,No alley access,2,TwnhsE,Condition Ss Bonne,Aucune exposition,0,0,Non fini,Non fini,0.0,0.0,1000-1500 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,Gd,VinylSd,VinylSd,Pas de clôture,Bon,1,Fondation Béton,1,Typique,40-60 m2,2.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Garage Attaché à la maison,2000-2009,100-150 m2,0,Chauffage air pulsé,Excellent,1Story,1307,1,Qualité cusine bonne,Lvl,Gtl,Entre 501 et 1000 m2,Inside,Entre 11 et 20 m,IR1,0 m2,120,RL,< 200 m2,Stone,Non défini,Pas d elements divers,9,NridgHt,< 5 m2,3,4,Pavée,Pas de piscine,Non défini,CompShg,Gable,Maison pas terminée,185862.7296,Vente Nouvelle construction,Pas de solarium,Pave,6,100-150 m2,AllPub,10-20 m2,2005 et plus,2005-2010,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,42.059828930297805,-93.6496322354948,"42.059828930297805, -93.64963223549479",0,1,200-300,9-2006,Oui,Non,Non,Non,2.0,Hauteur sous-sol 2.3 - 2.5 m
500-1000 m2,0 m2,Pas de rallonge 3 saisons,No alley access,3,1Fam,Condition Ss Bonne,Aucune exposition,500-1000 m2,0,Quartiers de vie moyenne,Non fini,1.0,0.0,< 500 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,Gd,TA,VinylSd,VinylSd,Pas de clôture,Qualité inconnue,0,Fondation Béton,1,Typique,40-60 m2,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,2000-2009,75-100 m2,0,Chauffage air pulsé,Excellent,1Story,1308,1,Qualité cusine bonne,Lvl,Gtl,Entre 501 et 1000 m2,Inside,Entre 11 et 20 m,Reg,0 m2,20,RL,0,None,Non défini,Pas d elements divers,5,CollgCr,> 5 m2,3,3,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente normale,126662.00832,Vente Garantie Conventionnelle,Pas de solarium,Pave,5,75-100 m2,AllPub,0,1990-1995,1995-2000,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,42.022234536585565,-93.6517065649376,"42.022234536585565, -93.6517065649376",14,15,< 200,5-2009,Oui,Non,Non,Non,2.0,Hauteur sous-sol 2.3 - 2.5 m
1000-1500 m2,0 m2,Pas de rallonge 3 saisons,No alley access,2,1Fam,Condition Ss Bonne,Aucune exposition,< 500 m2,500-1000 m2,Bonne qualité de vie,Quartiers de vie moyenne,1.0,0.0,< 500 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,TA,MetalSd,MetalSd,Bois de bonne qualité,Qualité inconnue,0,Fondation Ciment,1,Typique,40-60 m2,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Garage Attaché à la maison,Avant 1950,100-150 m2,0,Chauffage air pulsé,Excellent,1Story,1309,1,Qualité cusine bonne,Lvl,Gtl,Entre 1001 et 2000 m2,Inside,Plus de 31 m,Reg,0 m2,20,RM,0,None,Non défini,Pas d elements divers,5,OldTown,< 5 m2,4,3,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente normale,134922.57408,Vente Garantie Conventionnelle,Pas de solarium,Pave,6,75-100 m2,AllPub,0,1925-1950,2005-2010,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,43.31349599143381,-95.14410804264548,"43.31349599143381, -95.14410804264548",3,60,< 200,5-2008,Oui,Non,Non,Non,2.0,Hauteur sous-sol 2 - 2.2 m
1000-1500 m2,0 m2,Pas de rallonge 3 saisons,No alley access,3,1Fam,Condition Ss Bonne,Aucune exposition,1000-1500 m2,0,Bonne qualité de vie,Non fini,1.0,0.0,< 500 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,TA,HdBoard,HdBoard,Bois de bonne qualité,Qualité inconnue,0,Fondation Ciment,1,Typique,40-60 m2,2.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Garage Attaché à la maison,1990-1999,100-150 m2,0,Chauffage air pulsé,Bon,1Story,1310,1,Qualité cusine bonne,Lvl,Gtl,Entre 501 et 1000 m2,Inside,Entre 21 et 30 m,Reg,0 m2,20,RL,< 200 m2,BrkFace,Non défini,Pas d elements divers,6,SawyerW,< 5 m2,3,3,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente normale,164477.042688,Vente Garantie Conventionnelle,Pas de solarium,Pave,6,100-150 m2,AllPub,10-20 m2,1990-1995,1990-1995,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,40.70556572827466,-91.4093598448185,"40.705565728274664, -91.4093598448185",17,17,200-300,6-2008,Oui,Non,Non,Non,3.0,Hauteur sous-sol 2.3 - 2.5 m
1500-2000 m2,0 m2,Pas de rallonge 3 saisons,No alley access,3,1Fam,Condition Ss Bonne,Exposition moyenne,1000-1500 m2,0,Bonne qualité de vie,Non fini,1.0,0.0,< 500 m2,Oui,PosA,Norm,Boîte à disjoncteurs,101-200 m2,Gd,Gd,BrkFace,HdBoard,Pas de clôture,Moyenne,2,Fondation Béton,1,Typique,40-60 m2,2.0,Condition garage bonne,Fini,Typique/Moyenne,Garage Attaché à la maison,1950-1959,150-200 m2,0,Chauffage air pulsé,Moyen/Typique,1Story,1311,1,Qualité cusine excellente,Lvl,Gtl,Entre 1001 et 2000 m2,Inside,Plus de 31 m,Reg,0 m2,20,RL,0,None,Non défini,Pas d elements divers,5,Crawfor,> 5 m2,4,4,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente normale,307476.6144,Vente Garantie Conventionnelle,Pas de solarium,Pave,7,> 150 m2,AllPub,0,1950-1960,2000-2005,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,42.02800106252608,-93.60712917413362,"42.02800106252608, -93.60712917413362",8,51,300-400,5-2010,Oui,Non,Non,Oui,3.0,Hauteur sous-sol 2.3 - 2.5 m
1000-1500 m2,0 m2,Pas de rallonge 3 saisons,No alley access,3,1Fam,Condition Ss Bonne,Aucune exposition,500-1000 m2,0,Bonne qualité de vie,Non fini,1.0,0.0,< 500 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,Gd,VinylSd,VinylSd,Pas de clôture,Qualité inconnue,0,Fondation Béton,1,Typique,40-60 m2,2.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Garage Attaché à la maison,2000-2009,100-150 m2,0,Chauffage air pulsé,Excellent,1Story,1312,1,Qualité cusine bonne,Lvl,Gtl,Entre 501 et 1000 m2,Inside,Entre 21 et 30 m,Reg,0 m2,20,RL,< 200 m2,BrkFace,Non défini,Pas d elements divers,1,CollgCr,> 5 m2,3,4,Pavée,Pas de piscine,Non défini,CompShg,Gable,Maison pas terminée,186321.64992,Vente Nouvelle construction,Pas de solarium,Pave,6,100-150 m2,AllPub,> 20 m2,2005 et plus,2005-2010,2007,2007-12-31,2.8527,-0.37,2007,2007-12-31,387.4317,300.1962,471.7739,2007,2007,167.6625,42.022234536585565,-93.6517065649376,"42.022234536585565, -93.6517065649376",0,2,200-300,1-2007,Oui,Non,Non,Non,3.0,Hauteur sous-sol 2.3 - 2.5 m
1000-1500 m2,1001-1500 m2,Pas de rallonge 3 saisons,No alley access,4,1Fam,Condition Ss Bonne,Aucune exposition,< 500 m2,0,Bonne qualité de vie,Non fini,0.0,0.0,500-1000 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,Gd,Wd Sdng,Wd Sdng,Pas de clôture,Excellent,1,Fondation Béton,1,Typique,60-80 m2,2.0,Condition garage autre,Pas parfaitement fini,Bon,Garage Attaché à la maison,1990-1999,> 250 m2,1,Chauffage air pulsé,Excellent,2Story,1313,1,Qualité cusine bonne,Lvl,Gtl,Entre 501 et 1000 m2,Inside,Entre 21 et 30 m,IR1,0 m2,60,RL,200-400 m2,BrkFace,Non défini,Pas d elements divers,6,NoRidge,0,3,4,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente normale,277187.87328,Vente Garantie Conventionnelle,Pas de solarium,Pave,9,100-150 m2,AllPub,> 20 m2,1990-1995,1990-1995,2007,2007-12-31,2.8527,-0.37,2007,2007-12-31,387.4317,300.1962,471.7739,2007,2007,167.6625,42.04793340295536,-93.64802984529771,"42.04793340295536, -93.64802984529771",17,17,300-400,6-2007,Oui,Non,Non,Non,2.5,Hauteur sous-sol > 2.5 m
1000-1500 m2,1001-1500 m2,Pas de rallonge 3 saisons,No alley access,4,1Fam,Condition Ss Bonne,Aucune exposition,0,0,Non fini,Non fini,0.0,0.0,1000-1500 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,Gd,VinylSd,VinylSd,Pas de clôture,Moyenne,1,Fondation Béton,1,Typique,60-80 m2,3.0,Condition garage bonne,Fini,Typique/Moyenne,Garage encastré,1990-1999,200-250 m2,1,Chauffage air pulsé,Excellent,2Story,1314,1,Qualité cusine bonne,Lvl,Gtl,Entre 1001 et 2000 m2,Corner,Plus de 31 m,IR1,0 m2,60,RL,< 200 m2,BrkFace,Non défini,Pas d elements divers,5,NoRidge,< 5 m2,3,5,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente normale,305795.13034752,Vente Garantie Conventionnelle,Pas de solarium,Pave,10,100-150 m2,AllPub,> 20 m2,1995-2000,1995-2000,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,42.04793340295536,-93.64802984529771,"42.04793340295536, -93.64802984529771",11,11,300-400,5-2010,Oui,Non,Non,Non,2.5,Hauteur sous-sol 2.3 - 2.5 m
500-1000 m2,0 m2,Pas de rallonge 3 saisons,No alley access,3,1Fam,Condition Ss Bonne,Aucune exposition,500-1000 m2,0,Salle de récréation moyenne,Non fini,1.0,0.0,< 500 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,TA,Wd Sdng,Wd Sdng,Pas de clôture,Moyenne,1,Fondation Ciment,1,Typique,20-30 m2,1.0,Condition garage bonne,Non fini,Typique/Moyenne,Détaché de la maison,1950-1959,75-100 m2,0,Chauffage air pulsé,Excellent,1Story,1315,1,Qualité cusine bonne,Lvl,Gtl,Entre 501 et 1000 m2,Inside,Entre 11 et 20 m,Reg,0 m2,20,RL,0,None,Non défini,Pas d elements divers,10,Edwards,< 5 m2,3,2,Pavée,Pas de piscine,Non défini,CompShg,Hip,Vente normale,109223.03616,Vente Garantie Conventionnelle,Pas de solarium,Pave,5,75-100 m2,AllPub,0,1950-1960,1950-1960,2007,2007-12-31,2.8527,-0.37,2007,2007-12-31,387.4317,300.1962,471.7739,2007,2007,167.6625,41.05817196135305,-92.42061613737812,"41.05817196135305, -92.42061613737812",53,53,< 200,10-2007,Oui,Non,Non,Non,2.0,Hauteur sous-sol 2 - 2.2 m
1000-1500 m2,1001-1500 m2,Pas de rallonge 3 saisons,No alley access,4,1Fam,Condition Ss Bonne,Exposition minimale,500-1000 m2,< 500 m2,Quartiers de vie moyenne,Faible qualité,0.0,0.0,< 500 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,TA,HdBoard,HdBoard,Pas de clôture,Bon,2,Fondation Ciment,1,Typique,40-60 m2,2.0,Condition garage bonne,Non fini,Typique/Moyenne,Garage Attaché à la maison,1960-1969,150-200 m2,1,Chauffage air pulsé,Moyen/Typique,2Story,1316,1,Qualité cusine bonne,Lvl,Gtl,Entre 1001 et 2000 m2,Inside,Entre 21 et 30 m,Reg,0 m2,60,RL,0,None,Non défini,Pas d elements divers,6,NAmes,0,3,3,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente normale,189901.228416,Vente Garantie Conventionnelle,Pas de solarium,Pave,9,75-100 m2,AllPub,> 20 m2,1960-1970,1960-1970,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.03344461056188,-93.6324105222854,"42.03344461056188, -93.6324105222854",39,39,200-300,6-2008,Oui,Non,Non,Non,2.5,Hauteur sous-sol 1.7 - 2 m
1500-2000 m2,0 m2,Pas de rallonge 3 saisons,No alley access,3,1Fam,Condition Ss Bonne,Bonne exposition,0,0,Non fini,Non fini,1.0,0.0,1500-2336 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,Gd,VinylSd,VinylSd,Pas de clôture,Bon,1,Fondation Béton,1,Typique,60-80 m2,3.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Garage Attaché à la maison,2000-2009,150-200 m2,0,Chauffage air pulsé,Excellent,1Story,1317,1,Qualité cusine excellente,Lvl,Gtl,Entre 501 et 1000 m2,Inside,Entre 11 et 20 m,IR1,0 m2,20,RL,200-400 m2,Stone,Non défini,Pas d elements divers,1,CollgCr,< 5 m2,3,4,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente normale,271215.48423552,Vente Garantie Conventionnelle,Pas de solarium,Pave,8,> 150 m2,AllPub,10-20 m2,2005 et plus,2005-2010,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,42.022234536585565,-93.6517065649376,"42.022234536585565, -93.6517065649376",1,1,300-400,1-2009,Oui,Non,Non,Non,3.0,Hauteur sous-sol > 2.5 m
1000-1500 m2,0 m2,Pas de rallonge 3 saisons,Pave,2,TwnhsE,Condition Ss Bonne,Aucune exposition,0,0,Non fini,Non fini,0.0,0.0,1000-1500 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,Gd,VinylSd,VinylSd,Pas de clôture,Bon,1,Fondation Béton,1,Typique,40-60 m2,2.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Garage Attaché à la maison,2000-2009,100-150 m2,0,Chauffage air pulsé,Excellent,1Story,1318,1,Qualité cusine bonne,Lvl,Gtl,Entre 201 et 500 m2,Corner,Entre 11 et 20 m,Reg,0 m2,120,FV,0,None,Non défini,Pas d elements divers,4,Somerst,> 5 m2,3,4,Pavée,Pas de piscine,Non défini,CompShg,Gable,Maison pas terminée,191736.909696,Vente Nouvelle construction,Pas de solarium,Pave,5,100-150 m2,AllPub,0,2005 et plus,2005-2010,2007,2007-12-31,2.8527,-0.37,2007,2007-12-31,387.4317,300.1962,471.7739,2007,2007,167.6625,42.05147116800214,-93.64495042989309,"42.05147116800214, -93.64495042989307",0,1,200-300,4-2007,Oui,Non,Non,Non,2.0,Hauteur sous-sol > 2.5 m
1500-2000 m2,0 m2,Pas de rallonge 3 saisons,No alley access,3,1Fam,Condition Ss Bonne,Bonne exposition,0,0,Non fini,Non fini,0.0,0.0,1500-2336 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,Gd,VinylSd,VinylSd,Pas de clôture,Moyenne,1,Fondation Béton,1,Typique,60-80 m2,3.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Garage Attaché à la maison,2000-2009,150-200 m2,0,Chauffage air pulsé,Excellent,1Story,1319,1,Qualité cusine bonne,Lvl,Gtl,Entre 1001 et 2000 m2,CulDSac,Entre 21 et 30 m,IR2,0 m2,20,RL,< 200 m2,BrkFace,Non défini,Pas d elements divers,8,CollgCr,> 5 m2,3,4,Pavée,Pas de piscine,Non défini,CompShg,Hip,Vente normale,252406.176,Vente Garantie Conventionnelle,Pas de solarium,Pave,7,> 150 m2,AllPub,10-20 m2,2000-2005,2000-2005,2006,2006-12-31,3.2259,-0.17,2006,2006-12-31,279.7815,285.7397,479.3354,2006,2006,163.425,42.022234536585565,-93.6517065649376,"42.022234536585565, -93.6517065649376",4,5,300-400,8-2006,Oui,Non,Non,Non,2.0,Hauteur sous-sol 2.3 - 2.5 m
500-1000 m2,0 m2,Pas de rallonge 3 saisons,No alley access,3,1Fam,Condition Ss Bonne,Aucune exposition,< 500 m2,0,Quartiers de vie moyenne,Non fini,0.0,0.0,< 500 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,TA,Wd Sdng,Wd Sdng,Pas de clôture,Qualité inconnue,0,Fondation Béton,1,Typique,20-30 m2,1.0,Condition garage bonne,Non fini,Typique/Moyenne,Garage Attaché à la maison,1950-1959,75-100 m2,0,Chauffage air pulsé,Excellent,1Story,1320,1,Qualité cusine bonne,Bnk,Gtl,Entre 501 et 1000 m2,Inside,Entre 21 et 30 m,Reg,0 m2,20,RL,< 200 m2,BrkFace,Non défini,Pas d elements divers,2,Edwards,0,3,2,Pavée,Pas de piscine,Non défini,CompShg,Hip,Vente normale,101880.31104,Vente Garantie Conventionnelle,Pas de solarium,Pave,5,75-100 m2,AllPub,0,1950-1960,1950-1960,2007,2007-12-31,2.8527,-0.37,2007,2007-12-31,387.4317,300.1962,471.7739,2007,2007,167.6625,41.05817196135305,-92.42061613737812,"41.05817196135305, -92.42061613737812",53,53,< 200,2-2007,Oui,Non,Non,Non,1.0,Hauteur sous-sol 2 - 2.2 m
1000-1500 m2,0 m2,Pas de rallonge 3 saisons,No alley access,3,1Fam,Condition Ss Bonne,Aucune exposition,< 500 m2,500-1000 m2,Quartiers de vie moyenne,Salle de récréation moyenne,1.0,0.0,500-1000 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,TA,BrkFace,BrkFace,Pas de clôture,Bon,2,Fondation Ciment,1,Typique,40-60 m2,2.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Garage Attaché à la maison,1950-1959,100-150 m2,1,Chauffage air pulsé,Bon,1Story,1321,1,Qualité cusine bonne,Lvl,Gtl,Entre 501 et 1000 m2,Inside,Entre 21 et 30 m,Reg,0 m2,20,RL,0,None,Non défini,Pas d elements divers,6,NAmes,0,2,3,Pavée,Pas de piscine,Non défini,CompShg,Hip,Vente normale,143642.06016,Vente Garantie Conventionnelle,201-300 m2,Pave,6,100-150 m2,AllPub,10-20 m2,1950-1960,1950-1960,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,42.03344461056188,-93.6324105222854,"42.03344461056188, -93.6324105222854",52,52,200-300,6-2009,Oui,Non,Non,Non,2.5,Hauteur sous-sol 2 - 2.2 m
500-1000 m2,0 m2,Pas de rallonge 3 saisons,No alley access,2,1Fam,Pas de sous-sol,Aucun sous-sol,0,0,Aucun sous-sol,Aucun sous-sol,0.0,0.0,0,Non,Feedr,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,TA,VinylSd,VinylSd,Pas de clôture,Qualité inconnue,0,Fondation Ciment,1,Typique,20-30 m2,1.0,Condition garage autre,Non fini,Typique/Moyenne,Détaché de la maison,1950-1959,50-75 m2,0,Chauffage Autre,Moyen/Typique,1Story,1322,1,Qualité cusine bonne,Lvl,Gtl,Entre 501 et 1000 m2,Corner,Entre 21 et 30 m,IR1,0 m2,20,RL,0,None,Non défini,Pas d elements divers,7,BrkSide,0,3,2,Pavée,Pas de piscine,Non défini,CompShg,Hip,Vente normale,66543.4464,Vente Garantie Conventionnelle,Pas de solarium,Pave,4,0,AllPub,0,1925-1950,1950-1960,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.02860525428564,-93.63044987597964,"42.02860525428564, -93.63044987597965",58,59,< 200,7-2008,Oui,Oui,Non,Non,1.0,Pas de sous-sol
1000-1500 m2,501-1000 m2,Pas de rallonge 3 saisons,No alley access,3,1Fam,Condition Ss Bonne,Aucune exposition,500-1000 m2,0,Bonne qualité de vie,Non fini,1.0,0.0,< 500 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,Gd,HdBoard,HdBoard,Pas de clôture,Moyenne,1,Fondation Béton,1,Typique,40-60 m2,2.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Garage Attaché à la maison,1990-1999,150-200 m2,1,Chauffage air pulsé,Excellent,2Story,1323,1,Qualité cusine bonne,Lvl,Gtl,Entre 501 et 1000 m2,Inside,Plus de 31 m,IR1,0 m2,60,RL,0,None,Non défini,Pas d elements divers,6,NoRidge,< 5 m2,3,4,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente normale,174389.7216,Vente Garantie Conventionnelle,Pas de solarium,Pave,8,50-75 m2,AllPub,> 20 m2,1990-1995,1990-1995,2010,2010-12-31,1.64,2.0,2010,2010-12-31,306.1383,268.5396,404.5023,2010,2010,166.13,42.04793340295536,-93.64802984529771,"42.04793340295536, -93.64802984529771",18,18,200-300,6-2010,Oui,Non,Non,Non,3.5,Hauteur sous-sol 2.3 - 2.5 m
500-1000 m2,0 m2,Pas de rallonge 3 saisons,No alley access,2,1Fam,Condition Ss Bonne,Aucune exposition,< 500 m2,0,Faible qualité,Non fini,0.0,0.0,< 500 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,Fa,VinylSd,VinylSd,Pas de clôture,Qualité inconnue,0,Fondation Ciment,1,Typique,0,0.0,Condition garage autre,Finition inconnue,Qualité inconnue,No Garage,Pas de garage,50-75 m2,0,Chauffage air pulsé,Bon,1Story,1324,1,Qualité cusine médiocre,HLS,Gtl,Entre 201 et 500 m2,Inside,Entre 11 et 20 m,Reg,0 m2,30,RL,0,None,Non défini,Pas d elements divers,12,BrkSide,0,4,2,Pavée,Pas de piscine,Non défini,CompShg,Hip,Vente normale,75721.8528,Vente Garantie Conventionnelle,Pas de solarium,Pave,5,25-50 m2,AllPub,10-20 m2,1925-1950,1950-1960,2009,2009-12-31,-0.3555,-4.19,2009,2009-12-31,309.5867,282.0946,431.8787,2009,2009,167.9225,42.02860525428564,-93.63044987597964,"42.02860525428564, -93.63044987597965",59,69,< 200,12-2009,Oui,Non,Non,Non,1.0,Hauteur sous-sol 2 - 2.2 m
1500-2000 m2,0 m2,Pas de rallonge 3 saisons,No alley access,2,1Fam,Condition Ss Bonne,Exposition moyenne,0,0,Non fini,Non fini,0.0,0.0,1500-2336 m2,Oui,Norm,Norm,Boîte à disjoncteurs,Pas de porche fermé,TA,Gd,VinylSd,VinylSd,Pas de clôture,Bon,1,Fondation Béton,1,Typique,> 80 m2,3.0,Condition garage bonne,Pas parfaitement fini,Typique/Moyenne,Garage Attaché à la maison,2000-2009,150-200 m2,0,Chauffage air pulsé,Excellent,1Story,1325,1,Qualité cusine bonne,Lvl,Gtl,Entre 501 et 1000 m2,Inside,Entre 21 et 30 m,Reg,0 m2,20,RL,400-600 m2,BrkFace,Non défini,Pas d elements divers,2,Somerst,< 5 m2,3,4,Pavée,Pas de piscine,Non défini,CompShg,Gable,Maison pas terminée,134922.57408,Vente Nouvelle construction,Pas de solarium,Pave,7,> 150 m2,AllPub,0,2005 et plus,2005-2010,2007,2007-12-31,2.8527,-0.37,2007,2007-12-31,387.4317,300.1962,471.7739,2007,2007,167.6625,42.05147116800214,-93.64495042989309,"42.05147116800214, -93.64495042989307",0,1,300-400,2-2007,Oui,Non,Non,Non,2.0,Hauteur sous-sol > 2.5 m
500-1000 m2,0 m2,Pas de rallonge 3 saisons,No alley access,2,1Fam,Condition Ss à rénover,Aucune exposition,0,0,Non fini,Non fini,0.0,0.0,500-1000 m2,Non,Norm,Norm,Boîte à disjoncteurs,1-100 m2,TA,TA,AsbShng,AsbShng,Intimité minimale,Qualité inconnue,0,Fondation Brique,1,Typique,0,0.0,Condition garage autre,Finition inconnue,Qualité inconnue,No Garage,Pas de garage,50-75 m2,0,Chauffage air pulsé,Mauvais,1Story,1326,1,Qualité cusine bonne,Lvl,Gtl,Entre 201 et 500 m2,Inside,Entre 11 et 20 m,Reg,0 m2,30,RM,0,None,Non défini,Pas d elements divers,1,IDOTRR,0,2,2,Terre/Gravier,Pas de piscine,Non défini,CompShg,Gable,Vente normale,50481.2352,Vente Garantie Conventionnelle,Pas de solarium,Pave,5,50-75 m2,AllPub,0,1900-1925,1950-1960,2008,2008-12-31,3.8391,0.99,2008,2008-12-31,313.1278,288.1213,458.6142,2008,2008,167.5975,42.00954136946634,-93.55969070172078,"42.00954136946634, -93.55969070172078",58,86,< 200,1-2008,Oui,Non,Non,Non,1.0,Hauteur sous-sol 2 - 2.2 m
500-1000 m2,0 m2,Pas de rallonge 3 saisons,No alley access,3,1Fam,Condition Ss Bonne,Aucune exposition,500-1000 m2,0,Salle de récréation moyenne,Non fini,0.0,0.0,0,Oui,Norm,Norm,Boîte à disjoncteurs,201-300 m2,TA,TA,MetalSd,MetalSd,Pas de clôture,Qualité inconnue,0,Fondation Brique,1,Typique,0,0.0,Condition garage autre,Finition inconnue,Qualité inconnue,No Garage,Pas de garage,50-75 m2,0,Chauffage air pulsé,Excellent,1Story,1327,1,Qualité cusine bonne,Bnk,Mod,Entre 201 et 500 m2,Inside,Entre 21 et 30 m,Reg,0 m2,30,RH,0,None,Non défini,Pas d elements divers,5,Edwards,0,3,2,Pavée,Pas de piscine,Non défini,CompShg,Gable,Vente normale,72509.41056,Vente Garantie Conventionnelle,Pas de solarium,Pave,6,50-75 m2,AllPub,0,1925-1950,2005-2010,2007,2007-12-31,2.8527,-0.37,2007,2007-12-31,387.4317,300.1962,471.7739,2007,2007,167.6625,41.05817196135305,-92.42061613737812,"41.05817196135305, -92.42061613737812",1,76,< 200,5-2007,Oui,Non,Non,Non,1.0,Hauteur sous-sol 2 - 2.2 m
